C091496G       -10.84  165.94  AZ.KNW      AZ.KNW..BHZ       33.71  -116.71     85.85    686.60   822.40     0.20     0.20      0.90      0.90      0.90     7.20     8.86      8.88      0.23      0.23      0.23      0.45      0.45
C091496G       -10.84  165.94  AZ.KNW      AZ.KNW..BHZ       33.71  -116.71     85.85   1299.00  1429.60     1.80     1.80      0.92      0.92      0.78     7.06     8.33      9.82      0.70      0.70      0.70      0.57      0.68
C091496G       -10.84  165.94  AZ.KNW      AZ.KNW..BHZ       33.71  -116.71     85.85   1429.60  1549.20     1.80     1.80      0.87      0.87      0.80     6.12     8.09      8.74     -0.03     -0.03     -0.03      0.52      0.64
C091496G       -10.84  165.94  AZ.KNW      AZ.KNW..BHZ       33.71  -116.71     85.85   2290.80  2444.60     4.20     4.20      0.91      0.92      0.61     8.26     9.86     14.78      0.46      0.46      0.46      0.49      0.79
C091496G       -10.84  165.94  AZ.PFO      AZ.PFO..BHR       33.61  -116.46     86.03   1301.00  1431.00     1.80     1.80      0.92      0.92      0.83     7.00     8.33      9.18      0.65      0.65      0.65      0.56      0.63
C091496G       -10.84  165.94  AZ.PFO      AZ.PFO..BHR       33.61  -116.46     86.03   1431.00  1576.00     1.00     1.00      0.94      0.94      0.93     8.00     9.08      9.22      0.31      0.31      0.31      0.40      0.42
C091496G       -10.84  165.94  AZ.PFO      AZ.PFO..BHR       33.61  -116.46     86.03   2287.20  2413.40     3.60     3.60      0.98      0.98      0.74     7.25     7.55      9.99      0.56      0.57      0.56      0.46      0.69
C091496G       -10.84  165.94  AZ.PFO      AZ.PFO..BHZ       33.61  -116.46     86.03    687.40   823.00     0.40     0.40      0.87      0.87      0.87     6.95     9.15      9.22      0.26      0.26      0.26      0.50      0.51
C091496G       -10.84  165.94  AZ.PFO      AZ.PFO..BHZ       33.61  -116.46     86.03   1301.20  1431.80     2.00     2.00      0.90      0.90      0.73     6.89     8.52     10.46      0.67      0.67      0.67      0.58      0.71
C091496G       -10.84  165.94  AZ.PFO      AZ.PFO..BHZ       33.61  -116.46     86.03   1431.80  1553.20     1.60     1.60      0.89      0.90      0.85     6.39     7.98      8.43     -0.05     -0.05     -0.05      0.47      0.57
C091496G       -10.84  165.94  AZ.PFO      AZ.PFO..BHZ       33.61  -116.46     86.03   2076.80  2201.60     1.00     1.00      0.88      0.88      0.87     6.45     8.35      8.48      0.40      0.40      0.40      0.52      0.54
C091496G       -10.84  165.94  AZ.PFO      AZ.PFO..BHZ       33.61  -116.46     86.03   2291.60  2413.80     3.20     3.20      0.97      0.98      0.78     7.00     7.30      9.19      0.45      0.46      0.46      0.39      0.64
C091496G       -10.84  165.94  AZ.SHUM     AZ.SHUM..BHR      33.63  -116.44     86.04   2287.80  2414.00     3.80     3.80      0.97      0.98      0.70     7.18     7.61     10.62      0.66      0.67      0.66      0.51      0.74
C091496G       -10.84  165.94  AZ.SHUM     AZ.SHUM..BHZ      33.63  -116.44     86.04    687.40   823.20     0.40     0.40      0.87      0.87      0.86     6.92     9.22      9.27      0.23      0.23      0.23      0.51      0.51
C091496G       -10.84  165.94  AZ.SHUM     AZ.SHUM..BHZ      33.63  -116.44     86.04   1301.40  1432.00     1.80     1.80      0.91      0.91      0.79     6.95     8.44      9.76      0.67      0.67      0.67      0.58      0.68
C091496G       -10.84  165.94  AZ.SHUM     AZ.SHUM..BHZ      33.63  -116.44     86.04   1432.00  1553.40     1.60     1.60      0.89      0.89      0.84     6.35     8.02      8.52     -0.08     -0.08     -0.08      0.49      0.60
C091496G       -10.84  165.94  AZ.SHUM     AZ.SHUM..BHZ      33.63  -116.44     86.04   2077.00  2201.80     0.60     0.60      0.87      0.87      0.86     6.39     8.43      8.49      0.25      0.25      0.25      0.50      0.51
C091496G       -10.84  165.94  AZ.SHUM     AZ.SHUM..BHZ      33.63  -116.44     86.04   2291.60  2414.40     3.20     3.20      0.97      0.99      0.78     7.04     7.33      9.27      0.43      0.44      0.44      0.38      0.64
C091496G       -10.84  165.94  AZ.SND      AZ.SND..BHR       33.55  -116.61     85.89   2284.00  2408.40     3.40     3.40      0.95      0.96      0.74     6.96     7.62      9.95      0.63      0.63      0.63      0.51      0.71
C091496G       -10.84  165.94  AZ.SND      AZ.SND..BHZ       33.55  -116.61     85.89    686.60   821.20     0.20     0.20      0.90      0.90      0.90     7.11     8.82      8.82      0.22      0.22      0.22      0.45      0.45
C091496G       -10.84  165.94  AZ.SND      AZ.SND..BHZ       33.55  -116.61     85.89   1300.20  1429.80     2.20     2.20      0.88      0.89      0.69     6.72     8.61     11.07      0.75      0.75      0.75      0.62      0.76
C091496G       -10.84  165.94  AZ.SND      AZ.SND..BHZ       33.55  -116.61     85.89   1429.80  1550.80     1.80     1.80      0.88      0.88      0.81     6.28     8.06      8.77     -0.04     -0.04     -0.04      0.50      0.63
