#event_id event_lat event_lon station netwk.stn.channel.comp slat slon EPIC_DIST relative_starttime relative_endtime shift(in s) CC_value(t) CC_value(0) wind_weight dlnA(t) dlnA(0)
C201505191525A -54.53  -132.39   AK.SCM        AK.SCM..BHR              61.83   -147.33    116.84   3266.00   3948.20     20.20      0.96      0.58      7.25      0.35      0.35
C201505191525A -54.53  -132.39   AK.SCRK       AK.SCRK..BHT             63.98   -143.99    118.74   2915.00   3437.00     -6.00      0.97      0.93      5.61     -0.08     -0.07
C201505191525A -54.53  -132.39   AK.TGL        AK.TGL..BHZ              60.75   -142.83    115.46   3118.20   4065.20     16.40      0.93      0.71      9.78      0.16      0.16
C201505191525A -54.53  -132.39   AK.TNA        AK.TNA..BHT              65.56   -167.93    123.02   2859.00   3352.20     -4.60      0.94      0.92      5.16      0.40      0.40
C201505191525A -54.53  -132.39   AK.TRF        AK.TRF..BHR              63.45   -150.29    118.69   3312.20   3916.80     16.00      0.96      0.72      6.46      0.38      0.38
C201505191525A -54.53  -132.39   AK.TRF        AK.TRF..BHR              63.45   -150.29    118.69   4035.40   4414.80      3.60      0.91      0.89      3.82      0.09      0.09
C201505191525A -54.53  -132.39   AK.TRF        AK.TRF..BHT              63.45   -150.29    118.69   2756.60   3243.60     -4.00      0.88      0.87      4.77      0.00      0.00
C201505191525A -54.53  -132.39   AK.WAT2       AK.WAT2..BHT             62.96   -148.59    118.06   2730.20   3229.80     -6.60      0.86      0.84      4.78      0.39      0.38
C201505191525A -54.53  -132.39   AK.WAT5       AK.WAT5..BHR             63.06   -148.23    118.13   3420.80   3921.20     21.80      0.85      0.47      4.74      0.49      0.49
C201505191525A -54.53  -132.39   AK.WAT6       AK.WAT6..BHR             62.58   -147.74    117.62   3280.00   3931.40     18.20      0.94      0.64      6.77      0.32      0.32
C201505191525A -54.53  -132.39   AK.WAT6       AK.WAT6..BHR             62.58   -147.74    117.62   3931.40   4426.60      1.00      0.97      0.97      5.33     -0.03     -0.03
C201505191525A -54.53  -132.39   AK.WAT6       AK.WAT6..BHT             62.58   -147.74    117.62   2720.80   3227.40     -4.80      0.97      0.95      5.48      0.09      0.09
C201505191525A -54.53  -132.39   AK.WAT7       AK.WAT7..BHR             62.83   -148.85    117.96   3287.80   3921.40     17.00      0.94      0.67      6.62      0.33      0.33
C201505191525A -54.53  -132.39   AK.WAT7       AK.WAT7..BHT             62.83   -148.85    117.96   2727.20   3227.80     -7.40      0.96      0.92      5.36      0.04      0.04
C201505191525A -54.53  -132.39   AK.YAH        AK.YAH..BHT              60.36   -141.75    115.01   2678.60   3236.00     -4.00      0.99      0.98      6.14     -0.19     -0.19
C201505191525A -54.53  -132.39   AT.PMR        AT.PMR..BHR              61.59   -149.13    116.76   3265.00   3932.00     17.80      0.95      0.64      7.04      0.18      0.18
C201505191525A -54.53  -132.39   AT.PMR        AT.PMR..BHR              61.59   -149.13    116.76   3932.00   4443.40     -1.20      0.98      0.97      5.55      0.02      0.02
C201505191525A -54.53  -132.39   AT.PMR        AT.PMR..BHT              61.59   -149.13    116.76   2704.80   3216.40     -5.40      0.99      0.97      5.64     -0.14     -0.14
C201505191525A -54.53  -132.39   AT.SVW2       AT.SVW2..BHZ             61.11   -155.62    116.98   2833.40   3282.80     18.40      0.90      0.47      4.51      0.08      0.09
C201505191525A -54.53  -132.39   AU.ARMA       AU.ARMA..BHZ            -30.42    151.63     57.97   1516.40   2139.20     -1.60      0.99      0.99      6.88      0.13      0.13
C201505191525A -54.53  -132.39   AU.BBOO       AU.BBOO..BHR            -32.81    136.06     64.91   1731.40   2438.40     -0.20      0.96      0.96      7.53      0.13      0.13
C201505191525A -54.53  -132.39   AU.BBOO       AU.BBOO..BHZ            -32.81    136.06     64.91   1740.20   2764.00      0.00      0.99      0.99     11.29      0.05      0.05
C201505191525A -54.53  -132.39   AU.BLDU       AU.BLDU..BHT            -30.61    116.71     76.62   1739.20   2198.80     20.20      0.96      0.45      4.90      0.36      0.36
C201505191525A -54.53  -132.39   AU.BLDU       AU.BLDU..BHZ            -30.61    116.71     76.62   1997.20   2829.40      1.80      0.97      0.97      8.99     -0.09     -0.09
C201505191525A -54.53  -132.39   AU.CMSA       AU.CMSA..BHZ            -31.54    145.69     60.53   1589.00   2502.20      0.80      0.99      0.99     10.08      0.10      0.10
C201505191525A -54.53  -132.39   AU.CNB        AU.CNB..BHZ             -35.31    149.36     55.67   1453.20   2202.40     -0.80      0.98      0.98      8.15      0.09      0.09
C201505191525A -54.53  -132.39   AU.CTA        AU.CTA..BHR             -20.09    146.25     69.01   1967.40   2490.40     -2.80      0.95      0.94      5.52      0.51      0.51
C201505191525A -54.53  -132.39   AU.CTA        AU.CTA..BHT             -20.09    146.25     69.01   1387.00   1994.80      0.00      0.98      0.98      6.65     -0.03     -0.03
C201505191525A -54.53  -132.39   AU.EIDS       AU.EIDS..BHR            -25.37    151.08     62.10   1754.00   2482.60     -1.00      0.98      0.98      7.91      0.21      0.21
C201505191525A -54.53  -132.39   AU.EIDS       AU.EIDS..BHT            -25.37    151.08     62.10   1398.00   1819.40      0.80      0.99      0.99      4.65     -0.17     -0.17
C201505191525A -54.53  -132.39   AU.EIDS       AU.EIDS..BHZ            -25.37    151.08     62.10   1638.40   2295.40      0.00      0.99      0.99      7.26      0.15      0.15
C201505191525A -54.53  -132.39   AU.FORT       AU.FORT..BHZ            -30.78    128.06     70.76   1791.00   2670.80      0.60      0.99      0.99      9.67     -0.11     -0.11
