YL     N01W      -19.024   -175.486  -2325.000      0.000
YL     S01W      -21.952   -176.039  -1980.000      0.000
YL     S02W      -21.799   -176.898  -2043.000      0.000
YS     PL36       21.298   -158.903  -4762.000      0.000
YS     PL37       19.823   -160.048  -4676.000      0.000
YS     PL38       19.986   -162.026  -4897.000      0.000
YS     PL39       21.956   -161.315  -4543.000      0.000
YS     PL40       23.997   -161.095  -4691.000      0.000
YS     PL41       24.574   -158.933  -4749.000      0.000
YS     PL43       26.777   -155.765  -5545.000      0.000
YS     PL44       25.593   -152.766  -5420.000      0.000
YS     PL45       24.201   -154.812  -4686.000      0.000
YS     PL46       24.312   -156.965  -4428.000      0.000
YS     PL47       22.620   -158.185  -4830.000      0.000
YS     PL48       22.300   -155.636  -4528.000      0.000
YS     PL49       21.169   -154.252  -5173.000      0.000
YS     PL50       22.320   -152.743  -5021.000      0.000
YS     PL55       18.302   -152.981  -5076.000      0.000
YS     PL57       18.914   -150.915  -5335.000      0.000
YS     PL59       16.989   -149.001  -5374.000      0.000
YS     PL61       16.738   -151.638  -5186.000      0.000
YS     PL62       14.689   -151.687  -5765.000      0.000
YS     PL63       14.731   -153.968  -5603.000      0.000
YS     PL65       17.315   -153.868  -5115.000      0.000
YS     PL66       17.615   -156.388  -4826.000      0.000
YS     PL67       16.162   -156.207  -5112.000      0.000
YS     PL68       14.660   -157.859  -5637.000      0.000
YS     PL69       16.348   -157.701  -5365.000      0.000
YS     PL70       15.574   -158.982  -5591.000      0.000
YS     PL71       17.747   -161.368  -5601.000      0.000
YS     PL73       18.565   -158.760  -4686.000      0.000
YS     PL74       20.378   -158.179  -4541.000      0.000
ZL     I01        26.714   -110.467  -1331.000      0.000
ZL     I02        25.684   -110.100  -2376.000      0.000
ZL     N03        27.458   -111.613  -1791.000      0.000
ZL     N06        27.174   -111.154  -1785.000      0.000
ZL     S03        23.598   -108.459  -2703.000      0.000
ZL     S04        23.456   -108.251  -2498.000      0.000
ZL     S05        23.348   -108.094  -2564.000      0.000
H2     H2O        27.882   -141.992  -4947.000      0.400
ZL     S02        23.704   -108.612  -2785.000      0.000
Z4     CP06      -34.546    -73.192  -3667.000      0.000
Z4     CP07      -34.588    -73.067  -2835.000      0.000
Z4     CP08      -34.754    -73.010  -2469.000      0.000
Z4     CP09      -34.673    -73.254  -3272.000      0.000
ZA     B01        10.673   -147.497  -5331.500      0.000
ZA     B02        11.064   -145.714  -5276.500      0.000
ZA     B04        10.459   -146.369  -5111.500      0.000
ZA     B05        10.775   -144.848  -5196.500      0.000
ZA     B06         9.707   -147.748  -5253.500      0.000
ZA     B07        10.638   -143.287  -5169.500      0.000
ZA     B08         8.751   -147.999  -5198.500      0.000
ZA     B11         9.162   -146.004  -4889.500      0.000
ZA     B13         9.254   -145.549  -5174.500      0.000
ZA     B14         9.300   -145.324  -5273.500      0.000
ZA     B15         9.347   -145.086  -5274.500      0.000
ZA     B16         9.389   -144.881  -5077.500      0.000
ZA     B17         9.433   -144.655  -5137.500      0.000
ZA     B18         9.478   -144.431  -5275.500      0.000
ZA     B19         9.652   -143.547  -5058.500      0.000
ZA     B20         9.825   -142.661  -5174.500      0.000
ZA     B21         7.948   -147.358  -5166.500      0.000
ZA     B22         7.819   -145.799  -5220.500      0.000
ZA     B23         8.136   -144.288  -5115.500      0.000
ZA     B24         8.879   -142.911  -5157.500      0.000
ZA     B25         7.164   -146.723  -5109.500      0.000
ZA     B26         7.538   -144.946  -5042.500      0.000
XM     OSN1B      19.342   -159.094  -4150.000      0.000
XM     OSN1S      19.342   -159.094  -4150.000      0.000
ZD     G15        -4.657   -105.601  -3313.000      0.000
XM     OSN1       19.342   -159.094  -4400.000      0.000
YS     PL51       23.684   -151.696  -5485.000      0.000
