X6     NS15      -27.480    -67.603   1646.000      0.000
X6     NS17      -27.708    -67.625   1496.000      0.000
X6     NS18      -27.901    -67.629   1376.000      0.000
ZD     D01        -4.009   -104.419  -3269.000      0.000
ZD     D02        -3.931   -104.499  -3020.000      0.000
ZD     D03        -4.042   -104.492  -3031.000      0.000
ZD     D04        -4.060   -104.352  -3124.000      0.000
ZD     D05        -4.091   -104.228  -3088.000      0.000
ZD     D06        -3.930   -104.199  -3241.000      0.000
ZD     D07        -4.006   -104.278  -3238.000      0.000
ZD     D08        -3.951   -104.351  -2681.000      0.000
ZD     G01        -4.452   -106.260  -3209.000      0.000
ZD     G02        -4.546   -106.199  -3050.000      0.000
ZD     G03        -4.616   -106.150  -3187.000      0.000
ZD     G04        -4.555   -106.127  -3170.000      0.000
ZD     G05        -4.491   -106.080  -3558.000      0.000
ZD     G06        -4.569   -106.036  -3601.000      0.000
ZD     G07        -4.659   -105.969  -3195.000      0.000
ZD     G08        -4.596   -105.948  -3358.000      0.000
ZD     G09        -4.502   -105.910  -3258.000      0.000
ZD     G10        -4.593   -105.867  -3395.000      0.000
ZD     G11        -4.620   -105.792  -3238.000      0.000
ZD     G12        -4.678   -105.800  -3192.000      0.000
ZD     G13        -4.540   -105.707  -3402.000      0.000
ZD     G14        -4.605   -105.702  -3926.000      0.000
ZD     G16        -4.717   -105.584  -2961.000      0.000
ZD     Q06        -3.838   -103.549  -2961.000      0.000
ZD     Q08        -3.654   -103.020  -3036.000      0.000
ZD     Q09        -3.683   -102.856  -3309.000      0.000
ZD     Q10        -3.711   -102.714  -3344.000      0.000
ZL     ABRA      -31.499    -66.238    530.000      0.000
ZL     ARRO      -30.408    -69.245   1968.000      0.000
ZL     BARR      -31.649    -69.416   1962.000      0.000
ZL     BOZA      -31.751    -68.435    640.000      0.000
ZL     CALI      -31.283    -69.419   1383.000      0.000
ZL     CASP      -31.207    -69.629   2369.000      0.000
ZL     CATA      -32.274    -67.189    649.000      0.000
ZL     CHIL      -31.906    -68.775   1333.000      0.000
ZL     CHUC      -31.067    -67.285    921.000      0.000
ZL     CIGA      -30.144    -68.574   1095.000      0.000
ZL     CLAR      -32.120    -68.985   1817.000      0.000
ZL     COLO      -29.936    -67.110    688.000      0.000
ZL     CONE      -31.124    -68.074    912.000      0.000
ZL     CORT      -29.960    -69.640   5051.000      0.000
ZL     DOCA      -30.949    -69.083   3184.000      0.000
ZL     GUAL      -30.831    -68.948   1673.000      0.000
ZL     GUAR      -31.894    -70.197   4105.000      0.000
ZL     INPS      -31.527    -68.566    743.000      0.000
ZL     LAJA      -31.329    -68.476    746.000      0.000
ZL     LEON      -31.802    -69.324   2472.000      0.000
ZL     LLAN      -30.395    -66.528    752.000      0.000
ZL     LUNA      -30.161    -67.836   1442.000      0.000
ZL     MAJA      -30.687    -67.509    990.000      0.000
ZL     MALA      -30.818    -66.607    966.000      0.000
ZL     NIKI      -31.577    -67.870    833.000      0.000
ZL     NOQE      -31.199    -66.747    697.000      0.000
ZL     NUEV      -31.037    -69.525   1657.000      0.000
ZL     PACH      -30.193    -68.828   1323.000      0.000
ZL     PAGA      -30.209    -67.286    945.000      0.000
ZL     PATO      -31.896    -69.692   1971.000      0.000
ZL     REGU      -31.899    -70.028   3885.000      0.000
ZL     RINC      -30.270    -67.725   1286.000      0.000
ZL     SASO      -31.512    -68.984   1231.000      0.000
ZL     SOMB      -31.917    -69.022   2396.000      0.000
ZL     TALA      -31.021    -68.748   1316.000      0.000
ZL     TOCO      -30.659    -69.436   2628.000      0.000
ZL     TUCU      -30.570    -68.626    946.000      0.000
ZL     USPA      -32.224    -69.388   2491.000      0.000
ZL     VELA      -30.166    -69.475   2894.000      0.000
ZL     ZOND      -31.604    -68.721    995.000      0.000
AE     319A       31.376   -109.281   1187.000      0.000
C      GO01      -19.669    -69.194   3809.000      0.000
C      GO03      -27.594    -70.235    730.000      0.000
C      GO04      -30.173    -70.799   2076.000      0.000
C      GO05      -35.010    -71.930    488.000      0.000
C      GO06      -39.584    -71.472   1258.000      0.000
C      GO08      -48.465    -72.557   1000.000      0.000
C      GO09      -51.271    -72.338    372.000      0.000
C      GO10      -53.155    -71.050    652.000      0.000
CM     HEL         6.234    -75.548   2788.000      0.000
CM     PRA         3.695    -74.901    414.000      0.000
CM     RUS         5.893    -73.083   3697.000      0.000
CM     TUM         1.835    -78.726     50.000      0.000
EP     KIDD       31.772   -106.506   1162.500      0.000
G      PPTF      -17.590   -149.565    705.000      0.000
IU     SLBS       23.686   -109.944    825.000      0.000
NU     ACON       11.968    -85.174    862.000      0.000
NU     BLUN       12.005    -83.775     50.000      0.000
NU     CNGN       12.500    -86.698    515.000      0.000
NU     CRIN       12.696    -87.031    685.000      0.000
NU     ESPN       12.195    -84.300     45.000      0.000
NU     ESTN       13.102    -86.369    862.000      0.000
NU     MASN       12.003    -86.015    150.000      0.000
NU     MATN       12.930    -85.925    869.000      0.000
NU     MGAN       12.147    -86.247     80.000      0.000
NU     RCON       13.484    -86.156   1324.000      0.000
SV     SNET       13.687    -89.231    775.000      0.000
TA     059Z       26.337    -81.443      8.000      0.000
TA     061Z       25.866    -80.907      9.000      0.000
TA     062Z       24.727    -81.052      5.000      0.000
TA     833A       28.324    -99.394    171.000      0.000
AI     DSPA      -53.954    -68.267    151.000      0.000
C      GO02      -25.163    -69.590   2550.000      0.000
C      GO07      -43.114    -73.664    178.000      0.000
CM     CAP2        8.650    -77.360    229.000      0.000
CM     PRV        13.376    -81.364    205.000      0.000
N4     061Z       25.866    -80.907      9.000      0.000
N4     735B       28.855    -97.808    109.000      0.000
NU     CSGN       12.976    -87.559    746.000      0.000
NU     NANN       11.939    -86.121    327.000      0.000
NR     NE79       23.119   -109.756    225.000      0.000
NR     NE80       30.500   -112.320    225.000      0.000
X1     ANT       -45.393    -72.786      0.000      0.000
X1     CHA       -45.450    -72.789     15.000      0.000
X1     LAP       -45.500    -72.632    120.000      0.000
X1     LLP       -45.341    -72.699      0.000      0.000
X1     MEL       -43.901    -72.858     30.000      0.000
X1     PCI       -44.758    -72.702      0.000      0.000
X1     PUY       -44.746    -72.995     40.000      0.000
X1     RCL       -45.586    -72.184    390.000      0.000
X1     RIE       -45.537    -72.723    228.000      0.000
X1     RMA       -45.262    -72.265    135.000      0.000
X1     RPS       -45.398    -73.102     20.000      0.000
X1     TOR       -45.321    -73.088     20.000      0.000
X1     VVE       -45.367    -72.573    110.000      0.000
ZA     ALPI       19.503   -103.522   1554.000      0.000
ZA     BAVA       19.288   -103.597    787.000      0.000
ZA     CDGZ       19.667   -103.475   1600.000      0.000
ZA     COLM       19.398   -103.750   1012.000      0.000
ZA     CUAT       19.368   -103.615   1173.000      0.000
ZA     EBMG       19.466   -103.620   2128.000      0.000
ZA     ESPN       19.455   -103.772   1111.000      0.000
ZA     GARC       19.638   -103.671   1966.000      0.000
ZA     HIGA       19.423   -103.415    984.000      0.000
ZA     JANU       19.690   -103.722   1729.000      0.000
ZA     MAZE       19.427   -103.691   1534.000      0.000
ZA     MORA       19.514   -103.746   1450.000      0.000
ZA     PAVE       19.634   -103.613   2496.000      0.000
ZA     PERC       19.595   -103.529   2011.000      0.000
ZA     SANM       19.449   -103.508   1152.000      0.000
ZA     SCRI       19.492   -103.803   1018.000      0.000
ZA     SINN       19.524   -103.608   3229.000      0.000
ZA     SNID       19.635   -103.754   1546.000      0.000
ZA     ZAPO       19.570   -103.788   1333.000      0.000
G      COYC      -45.573    -72.081    235.000      0.000
GE     MAUI       20.767   -156.245   2060.000      0.000
YO     B1         12.632    -86.021    434.600      0.000
YO     B3         12.206    -85.422    156.300      0.000
YO     B4         11.881    -85.122    107.000      0.000
YO     B5         11.514    -84.835     62.000      0.000
YO     C12        11.690    -84.362    238.000      0.000
YO     C13        11.994    -83.772     37.200      0.000
YO     CABA       10.236    -85.343     42.300      0.000
YO     CANO       10.898    -84.797     72.600      0.000
YO     COLI       10.668    -85.203    445.700      0.000
YO     COVE       10.719    -84.400    109.600      0.000
YO     CRUP       10.502    -85.125    192.100      0.000
YO     F1         12.725    -87.096    138.500      0.000
YO     F2         12.497    -86.853    144.400      0.000
YO     F4         11.843    -86.255    528.900      0.000
YO     F5         11.582    -86.019    106.800      0.000
YO     F6         11.365    -85.821     74.100      0.000
YO     FINA       10.434    -85.208     44.500      0.000
YO     HDC5       10.002    -84.112   1154.000      0.000
YO     IRZU        9.898    -83.838   1811.500      0.000
