event_name     event_lat  event_lon  station     station_lat  station_lon  DT/T    
C200809010400A -25.5100  182.7500  IU.PAYG      -0.6740  269.7140    0.2922
C200809010400A -25.5100  182.7500  IU.PAYG      -0.6740  269.7140    0.0073
C200809010400A -25.5100  182.7500  IU.POHA      19.7570  204.4670   -0.5404
C200809010400A -25.5100  182.7500  IU.RAR      -21.2120  200.2270   -0.3449
C200809010400A -25.5100  182.7500  IU.TRQA     -38.0570  298.0210    0.1703
C200809010400A -25.5100  182.7500  IU.TRQA     -38.0570  298.0210    0.1451
C200809010400A -25.5100  182.7500  TA.220A      31.9040  251.4730   -0.0524
C200809010400A -25.5100  182.7500  TA.319A      31.3760  250.7190   -0.0088
C200809010400A -25.5100  182.7500  X6.BB08     -26.0160  292.0820    0.0000
C200809010400A -25.5100  182.7500  X6.BB10     -26.3790  292.3090    0.0806
C200809010400A -25.5100  182.7500  X6.BB12     -27.5130  292.8760    0.0211
C200809010400A -25.5100  182.7500  X6.BB13     -27.6410  293.4020    0.0455
C200809010400A -25.5100  182.7500  X6.BB15     -27.3400  293.6300    0.0650
C200809010400A -25.5100  182.7500  X6.BB19     -26.3060  292.9390    0.0000
C200809010400A -25.5100  182.7500  X6.BB24     -27.8330  291.9020    0.0346
C200809010400A -25.5100  182.7500  X6.EW09     -26.6840  292.8160    0.0845
C200809010400A -25.5100  182.7500  X6.NS11     -27.1130  292.2970    0.0415
C200809010400A -25.5100  182.7500  X6.NS15     -27.4800  292.3970    0.1246
C200809010400A -25.5100  182.7500  XH.ESP01    -29.1410  295.9360    0.0945
C200809010400A -25.5100  182.7500  XH.ESP03    -29.7430  295.9860    0.0649
C200809010400A -25.5100  182.7500  XH.ESP04    -30.7720  295.5910    0.0963
C200809010400A -25.5100  182.7500  XH.ESP06    -31.1380  295.0440    0.1594
C200809010400A -25.5100  182.7500  XH.ESP07    -31.2650  294.7760    0.1528
C200809010400A -25.5100  182.7500  XH.ESP08    -31.5970  295.4500    0.1039
C200809010400A -25.5100  182.7500  XH.ESP10    -32.1520  295.0010    0.1043
C200809010400A -25.5100  182.7500  XH.ESP12    -32.8320  293.9200    0.0904
C200809010400A -25.5100  182.7500  ZL.ARRO     -30.4080  290.7550    0.0855
C200809010400A -25.5100  182.7500  ZL.BOZA     -31.7510  291.5650    0.0624
C200809010400A -25.5100  182.7500  ZL.CALI     -31.2830  290.5810    0.0293
C200809010400A -25.5100  182.7500  ZL.CASP     -31.2070  290.3710    0.0879
C200809010400A -25.5100  182.7500  ZL.CHUC     -31.0670  292.7150    0.0834
C200809010400A -25.5100  182.7500  ZL.CIGA     -30.1440  291.4260    0.0970
C200809010400A -25.5100  182.7500  ZL.CORT     -29.9600  290.3600    0.0784
C200809010400A -25.5100  182.7500  ZL.DOCA     -30.9490  290.9170    0.0499
C200809010400A -25.5100  182.7500  ZL.GUAL     -30.8310  291.0520    0.0498
C200809010400A -25.5100  182.7500  ZL.LUNA     -30.1610  292.1640    0.0347
C200809010400A -25.5100  182.7500  ZL.MALA     -30.8180  293.3930    0.0418
C200809010400A -25.5100  182.7500  ZL.PACH     -30.1930  291.1720    0.0624
C200809010400A -25.5100  182.7500  ZL.SASO     -31.5120  291.0160    0.0657
C200809010400A -25.5100  182.7500  ZL.SECA     -31.2710  291.2010    0.0569
C200809010400A -25.5100  182.7500  ZL.SOMB     -31.9170  290.9780    0.0804
C200809010400A -25.5100  182.7500  ZL.TOCO     -30.6590  290.5640    0.0000
C200809010400A -25.5100  182.7500  ZL.VELA     -30.1660  290.5250   -0.0570
C200809010400A -25.5100  182.7500  ZL.ZOND     -31.6040  291.2790    0.0437
C200809031125A -26.8500  296.7000  AU.NIUE     -19.0760  190.0730   -0.4120
C200809031125A -26.8500  296.7000  AU.NIUE     -19.0760  190.0730   -0.2538
C200809031125A -26.8500  296.7000  CU.BCIP       9.1660  280.1630   -0.1916
C200809031125A -26.8500  296.7000  CU.GTBY      19.9270  284.8890    0.3940
C200809031125A -26.8500  296.7000  CU.MTDJ      18.2260  282.4650   -0.1408
C200809031125A -26.8500  296.7000  CU.TGUH      14.0570  272.7270   -0.6191
C200809031125A -26.8500  296.7000  G.HDC        10.0020  275.8890   -0.3379
C200809031125A -26.8500  296.7000  G.KIP        21.4200  201.9890   -0.1092
C200809031125A -26.8500  296.7000  G.PPT       -17.5690  210.4240    0.0770
C200809031125A -26.8500  296.7000  G.UNM        19.3300  260.8220   -0.2392
C200809031125A -26.8500  296.7000  GT.LPAZ     -16.2880  291.8690    0.4560
C200809031125A -26.8500  296.7000  GT.LPAZ     -16.2880  291.8690   -1.7178
C200809031125A -26.8500  296.7000  GT.PLCA     -40.7330  289.4490    0.0650
C200809031125A -26.8500  296.7000  II.JTS       10.2910  275.0470    0.2994
C200809031125A -26.8500  296.7000  II.NNA      -11.9880  283.1580   -0.9240
C200809031125A -26.8500  296.7000  II.RPN      -27.1270  250.6660   -0.0800
C200809031125A -26.8500  296.7000  IU.AFI      -13.9090  188.2230   -0.1511
C200809031125A -26.8500  296.7000  IU.HKT       29.9620  264.1620   -0.3326
C200809031125A -26.8500  296.7000  IU.KIP       21.4200  201.9890   -0.1092
C200809031125A -26.8500  296.7000  IU.LCO      -29.0110  289.3000   -0.7631
C200809031125A -26.8500  296.7000  IU.OTAV       0.2380  281.5490    0.0000
C200809031125A -26.8500  296.7000  IU.OTAV       0.2380  281.5490   -0.6788
C200809031125A -26.8500  296.7000  IU.PAYG      -0.6740  269.7140   -0.2342
C200809031125A -26.8500  296.7000  IU.POHA      19.7570  204.4670   -0.1712
C200809031125A -26.8500  296.7000  IU.TRQA     -38.0570  298.0210   -0.5604
C200809031125A -26.8500  296.7000  NR.NE73      30.0650  244.6520   -0.0536
C200809031125A -26.8500  296.7000  NR.NE73      30.0650  244.6520   -0.3640
C200809031125A -26.8500  296.7000  NR.NE75      27.2930  247.1440   -0.1219
C200809031125A -26.8500  296.7000  NR.NE84      24.9140  248.4550    0.3118
C200809031125A -26.8500  296.7000  TA.324A      31.4420  254.5170   -0.0310
C200809031125A -26.8500  296.7000  TA.428A      30.7260  257.3150    0.0000
C200809031125A -26.8500  296.7000  TA.527A      30.1460  256.3880   -0.2258
C200809031125A -26.8500  296.7000  ZL.BOZA     -31.7510  291.5650   -2.8465
C200809031125A -26.8500  296.7000  ZL.CALI     -31.2830  290.5810   -1.2621
C200809031125A -26.8500  296.7000  ZL.CHIL     -31.9060  291.2250   -2.1784
C200809031125A -26.8500  296.7000  ZL.CLAR     -32.1200  291.0150   -1.3946
C200809031125A -26.8500  296.7000  ZL.CORT     -29.9600  290.3600   -1.3940
C200809031125A -26.8500  296.7000  ZL.DOCA     -30.9490  290.9170   -1.5112
C200809031125A -26.8500  296.7000  ZL.LEON     -31.8020  290.6760   -1.2977
C200809031125A -26.8500  296.7000  ZL.REGU     -31.8990  289.9720   -2.8203
C200809031125A -26.8500  296.7000  ZL.SASO     -31.5120  291.0160   -1.2579
C200809031125A -26.8500  296.7000  ZL.TOCO     -30.6590  290.5640   -1.3613
C200809031125A -26.8500  296.7000  ZL.USPA     -32.2240  290.6120   -2.2440
C200809031125A -26.8500  296.7000  ZL.VELA     -30.1660  290.5250   -1.5791
C200809031125A -26.8500  296.7000  ZL.ZOND     -31.6040  291.2790   -2.0148
C200809180141A -4.5300  254.0200  AU.NIUE     -19.0760  190.0730   -0.0744
C200809180141A -4.5300  254.0200  CU.MTDJ      18.2260  282.4650   -0.6605
C200809180141A -4.5300  254.0200  CU.MTDJ      18.2260  282.4650   -0.4216
C200809180141A -4.5300  254.0200  G.UNM        19.3300  260.8220   -0.1966
C200809180141A -4.5300  254.0200  GT.LPAZ     -16.2880  291.8690   -0.3024
C200809180141A -4.5300  254.0200  GT.PLCA     -40.7330  289.4490    0.4318
C200809180141A -4.5300  254.0200  II.EFI      -51.6750  301.9360    0.3719
C200809180141A -4.5300  254.0200  II.NNA      -11.9880  283.1580   -0.4718
C200809180141A -4.5300  254.0200  IU.AFI      -13.9090  188.2230   -0.1923
C200809180141A -4.5300  254.0200  IU.KIP       21.4200  201.9890   -0.2457
C200809180141A -4.5300  254.0200  IU.LCO      -29.0110  289.3000    0.1880
C200809180141A -4.5300  254.0200  IU.OTAV       0.2380  281.5490   -1.0055
C200809180141A -4.5300  254.0200  IU.PAYG      -0.6740  269.7140    0.6326
C200809180141A -4.5300  254.0200  IU.POHA      19.7570  204.4670   -0.3786
C200809180141A -4.5300  254.0200  IU.PTCN     -25.0710  229.9050    0.2331
C200809180141A -4.5300  254.0200  IU.RAR      -21.2120  200.2270   -0.0326
C200809180141A -4.5300  254.0200  IU.TEIG      20.2260  271.7240   -0.5835
C200809180141A -4.5300  254.0200  NR.NE72      30.8480  243.9410   -0.1829
C200809180141A -4.5300  254.0200  NR.NE73      30.0650  244.6520   -0.1536
C200809180141A -4.5300  254.0200  NR.NE74      28.0080  245.9860   -0.1517
C200809180141A -4.5300  254.0200  NR.NE75      27.2930  247.1440   -0.1755
C200809180141A -4.5300  254.0200  NR.NE83      24.7310  252.2610   -0.3713
C200809180141A -4.5300  254.0200  NR.NE84      24.9140  248.4550   -0.1074
C200809180141A -4.5300  254.0200  NU.MGAN      12.1470  273.7530   -1.0792
C200809180141A -4.5300  254.0200  TA.214A      31.9560  247.1890   -0.1392
C200809180141A -4.5300  254.0200  TA.214A      31.9560  247.1890   -0.1551
C200809180141A -4.5300  254.0200  TA.216A      32.0020  248.5430    0.0200
C200809180141A -4.5300  254.0200  TA.216A      32.0020  248.5430   -0.0660
C200809180141A -4.5300  254.0200  TA.217A      31.7750  249.1840   -0.0402
C200809180141A -4.5300  254.0200  TA.217A      31.7750  249.1840   -0.1699
C200809180141A -4.5300  254.0200  TA.218A      31.9740  249.9540   -0.1012
C200809180141A -4.5300  254.0200  TA.218A      31.9740  249.9540    0.3002
C200809180141A -4.5300  254.0200  TA.218A      31.9740  249.9540   -0.0753
C200809180141A -4.5300  254.0200  TA.219A      31.9990  250.7410    0.2202
C200809180141A -4.5300  254.0200  TA.219A      31.9990  250.7410   -0.2152
C200809180141A -4.5300  254.0200  TA.220A      31.9040  251.4730    0.1808
C200809180141A -4.5300  254.0200  TA.220A      31.9040  251.4730   -0.1395
C200809180141A -4.5300  254.0200  TA.318A      31.4390  250.0090    0.0000
C200809180141A -4.5300  254.0200  TA.318A      31.4390  250.0090    0.1182
C200809180141A -4.5300  254.0200  TA.318A      31.4390  250.0090   -0.0352
C200809180141A -4.5300  254.0200  TA.319A      31.3760  250.7190    0.2246
C200809180141A -4.5300  254.0200  TA.319A      31.3760  250.7190   -0.0884
C200809180141A -4.5300  254.0200  TA.320A      31.3370  251.4720    0.1840
C200809180141A -4.5300  254.0200  TA.320A      31.3370  251.4720   -0.1518
C200809180141A -4.5300  254.0200  TA.324A      31.4420  254.5170    0.1306
C200809180141A -4.5300  254.0200  TA.324A      31.4420  254.5170   -0.0353
C200809180141A -4.5300  254.0200  TA.325A      31.3710  255.0290    0.1745
C200809180141A -4.5300  254.0200  TA.325A      31.3710  255.0290    0.0354
C200809180141A -4.5300  254.0200  TA.326A      31.3170  256.0210    0.5083
C200809180141A -4.5300  254.0200  TA.326A      31.3170  256.0210    0.1746
C200809180141A -4.5300  254.0200  TA.326A      31.3170  256.0210    0.0000
C200809180141A -4.5300  254.0200  TA.327A      31.3690  256.5080    0.1016
C200809180141A -4.5300  254.0200  TA.327A      31.3690  256.5080    0.0891
C200809180141A -4.5300  254.0200  TA.425A      30.7860  255.0140    0.1452
C200809180141A -4.5300  254.0200  TA.425A      30.7860  255.0140   -0.1436
C200809180141A -4.5300  254.0200  TA.426A      30.6690  255.9710    0.1198
C200809180141A -4.5300  254.0200  TA.426A      30.6690  255.9710    0.1447
C200809180141A -4.5300  254.0200  TA.427A      30.8500  256.5980    0.1809
C200809180141A -4.5300  254.0200  TA.428A      30.7260  257.3150    0.2484
C200809180141A -4.5300  254.0200  TA.428A      30.7260  257.3150    0.0911
C200809180141A -4.5300  254.0200  TA.526A      30.0610  255.9100    0.2124
C200809180141A -4.5300  254.0200  TA.526A      30.0610  255.9100   -0.0366
C200809180141A -4.5300  254.0200  TA.527A      30.1460  256.3880    0.0732
C200809180141A -4.5300  254.0200  TA.528A      30.1620  257.2120    0.3496
C200809180141A -4.5300  254.0200  TA.626A      29.5540  255.8670    0.4544
C200809180141A -4.5300  254.0200  TA.626A      29.5540  255.8670    0.1113
C200809180141A -4.5300  254.0200  TA.627A      29.4530  256.6110    0.3166
C200809180141A -4.5300  254.0200  TA.628A      29.4860  257.1120    0.3460
C200809180141A -4.5300  254.0200  TA.628A      29.4860  257.1120    0.2795
C200809180141A -4.5300  254.0200  US.JCT       30.4790  260.1980    0.8687
C200809180141A -4.5300  254.0200  US.JCT       30.4790  260.1980    0.1549
C200809180141A -4.5300  254.0200  X6.BB08     -26.0160  292.0820   -0.0770
C200809180141A -4.5300  254.0200  X6.BB10     -26.3790  292.3090    0.0611
C200809180141A -4.5300  254.0200  X6.BB11     -27.1130  293.0560    0.1791
C200809180141A -4.5300  254.0200  X6.BB11     -27.1130  293.0560    0.0000
C200809180141A -4.5300  254.0200  X6.BB12     -27.5130  292.8760    0.0179
C200809180141A -4.5300  254.0200  X6.BB12     -27.5130  292.8760    0.0299
C200809180141A -4.5300  254.0200  X6.BB13     -27.6410  293.4020    0.0445
C200809180141A -4.5300  254.0200  X6.BB15     -27.3400  293.6300    0.0445
C200809180141A -4.5300  254.0200  X6.BB19     -26.3060  292.9390   -0.0303
C200809180141A -4.5300  254.0200  X6.BB24     -27.8330  291.9020    0.0000
C200809180141A -4.5300  254.0200  X6.EW09     -26.6840  292.8160    0.0731
C200809180141A -4.5300  254.0200  X6.EW09     -26.6840  292.8160   -0.0453
C200809180141A -4.5300  254.0200  X6.EW11     -26.6660  292.3240    0.0000
C200809180141A -4.5300  254.0200  X6.NS13     -27.3360  292.2260   -0.0151
C200809180141A -4.5300  254.0200  X6.NS15     -27.4800  292.3970    0.0301
C200809180141A -4.5300  254.0200  XH.ESP03    -29.7430  295.9860    0.1812
C200809180141A -4.5300  254.0200  XH.ESP04    -30.7720  295.5910    0.1606
C200809180141A -4.5300  254.0200  XH.ESP06    -31.1380  295.0440    0.1074
C200809180141A -4.5300  254.0200  XH.ESP07    -31.2650  294.7760    0.1493
C200809180141A -4.5300  254.0200  XH.ESP08    -31.5970  295.4500    0.1332
C200809180141A -4.5300  254.0200  XH.ESP10    -32.1520  295.0010    0.2133
C200809180141A -4.5300  254.0200  XH.ESP10    -32.1520  295.0010    0.0685
C200809180141A -4.5300  254.0200  XH.ESP10    -32.1520  295.0010    0.1733
C200809180141A -4.5300  254.0200  XH.ESP12    -32.8320  293.9200    0.2093
C200809180141A -4.5300  254.0200  ZL.ABRA     -31.4990  293.7620    0.0927
C200809180141A -4.5300  254.0200  ZL.ARRO     -30.4080  290.7550    0.1203
C200809180141A -4.5300  254.0200  ZL.BOZA     -31.7510  291.5650    0.1321
C200809180141A -4.5300  254.0200  ZL.CALI     -31.2830  290.5810    0.1646
C200809180141A -4.5300  254.0200  ZL.CASP     -31.2070  290.3710    0.1429
C200809180141A -4.5300  254.0200  ZL.CASP     -31.2070  290.3710    0.1953
C200809180141A -4.5300  254.0200  ZL.CATA     -32.2740  292.8110    0.1716
C200809180141A -4.5300  254.0200  ZL.CHIL     -31.9060  291.2250    0.1767
C200809180141A -4.5300  254.0200  ZL.CHUC     -31.0670  292.7150    0.0724
C200809180141A -4.5300  254.0200  ZL.CIGA     -30.1440  291.4260   -0.0359
C200809180141A -4.5300  254.0200  ZL.CIGA     -30.1440  291.4260    0.0597
C200809180141A -4.5300  254.0200  ZL.CLAR     -32.1200  291.0150    0.1770
C200809180141A -4.5300  254.0200  ZL.CONE     -31.1240  291.9260    0.0587
C200809180141A -4.5300  254.0200  ZL.CORT     -29.9600  290.3600    0.1619
C200809180141A -4.5300  254.0200  ZL.CORT     -29.9600  290.3600   -0.1258
C200809180141A -4.5300  254.0200  ZL.CORT     -29.9600  290.3600    0.0877
C200809180141A -4.5300  254.0200  ZL.DOCA     -30.9490  290.9170    0.1878
C200809180141A -4.5300  254.0200  ZL.DOCA     -30.9490  290.9170    0.1195
C200809180141A -4.5300  254.0200  ZL.GUAL     -30.8310  291.0520    0.1343
C200809180141A -4.5300  254.0200  ZL.LAJA     -31.3290  291.5240    0.1327
C200809180141A -4.5300  254.0200  ZL.LEON     -31.8020  290.6760    0.3301
C200809180141A -4.5300  254.0200  ZL.LEON     -31.8020  290.6760    0.1785
C200809180141A -4.5300  254.0200  ZL.LLAN     -30.3950  293.4720    0.0134
C200809180141A -4.5300  254.0200  ZL.LUNA     -30.1610  292.1640    0.0442
C200809180141A -4.5300  254.0200  ZL.MALA     -30.8180  293.3930    0.0803
C200809180141A -4.5300  254.0200  ZL.MONA     -30.9390  291.5070   -0.0148
C200809180141A -4.5300  254.0200  ZL.NIKI     -31.5770  292.1300    0.1833
C200809180141A -4.5300  254.0200  ZL.NIKI     -31.5770  292.1300   -0.0498
C200809180141A -4.5300  254.0200  ZL.NIKI     -31.5770  292.1300    0.0437
C200809180141A -4.5300  254.0200  ZL.NUEV     -31.0370  290.4750    0.2468
C200809180141A -4.5300  254.0200  ZL.NUEV     -31.0370  290.4750    0.0894
C200809180141A -4.5300  254.0200  ZL.NUEV     -31.0370  290.4750    0.1953
C200809180141A -4.5300  254.0200  ZL.PACH     -30.1930  291.1720    0.1451
C200809180141A -4.5300  254.0200  ZL.PACH     -30.1930  291.1720    0.0897
C200809180141A -4.5300  254.0200  ZL.PACH     -30.1930  291.1720    0.1049
C200809180141A -4.5300  254.0200  ZL.PATO     -31.8960  290.3080    0.1944
C200809180141A -4.5300  254.0200  ZL.RINC     -30.2700  292.2750   -0.1176
C200809180141A -4.5300  254.0200  ZL.SASO     -31.5120  291.0160    0.1632
C200809180141A -4.5300  254.0200  ZL.SECA     -31.2710  291.2010   -0.0675
C200809180141A -4.5300  254.0200  ZL.SECA     -31.2710  291.2010    0.1335
C200809180141A -4.5300  254.0200  ZL.SOMB     -31.9170  290.9780    0.1626
C200809180141A -4.5300  254.0200  ZL.TOCO     -30.6590  290.5640    0.1354
C200809180141A -4.5300  254.0200  ZL.TUCU     -30.5700  291.3740    0.0298
C200809180141A -4.5300  254.0200  ZL.USPA     -32.2240  290.6120    0.1573
C200809180141A -4.5300  254.0200  ZL.USPA     -32.2240  290.6120    0.0000
C200809180141A -4.5300  254.0200  ZL.USPA     -32.2240  290.6120    0.2077
C200809180141A -4.5300  254.0200  ZL.VELA     -30.1660  290.5250    0.0755
C200809180141A -4.5300  254.0200  ZL.ZOND     -31.6040  291.2790    0.2854
C200809180141A -4.5300  254.0200  ZL.ZOND     -31.6040  291.2790    0.1624
C200809240233A 17.6900  254.4000  AU.NIUE     -19.0760  190.0730   -0.1611
C200809240233A 17.6900  254.4000  CU.BCIP       9.1660  280.1630   -0.4303
C200809240233A 17.6900  254.4000  CU.GTBY      19.9270  284.8890   -0.5952
C200809240233A 17.6900  254.4000  CU.GTBY      19.9270  284.8890   -0.6038
C200809240233A 17.6900  254.4000  CU.MTDJ      18.2260  282.4650   -0.7233
C200809240233A 17.6900  254.4000  CU.MTDJ      18.2260  282.4650   -0.7379
C200809240233A 17.6900  254.4000  CU.TGUH      14.0570  272.7270   -0.8541
C200809240233A 17.6900  254.4000  CU.TGUH      14.0570  272.7270   -0.1218
C200809240233A 17.6900  254.4000  CU.TGUH      14.0570  272.7270   -1.1403
C200809240233A 17.6900  254.4000  G.UNM        19.3300  260.8220   -1.2295
C200809240233A 17.6900  254.4000  G.UNM        19.3300  260.8220   -1.8196
C200809240233A 17.6900  254.4000  GE.BOAB      12.4490  274.3340   -0.6341
C200809240233A 17.6900  254.4000  GT.LPAZ     -16.2880  291.8690   -0.0151
C200809240233A 17.6900  254.4000  II.EFI      -51.6750  301.9360    0.0750
C200809240233A 17.6900  254.4000  II.EFI      -51.6750  301.9360    0.1472
C200809240233A 17.6900  254.4000  II.JTS       10.2910  275.0470   -0.5327
C200809240233A 17.6900  254.4000  II.NNA      -11.9880  283.1580   -0.0411
C200809240233A 17.6900  254.4000  II.RPN      -27.1270  250.6660    0.0856
C200809240233A 17.6900  254.4000  IU.AFI      -13.9090  188.2230   -0.3364
C200809240233A 17.6900  254.4000  IU.HKT       29.9620  264.1620    0.0480
C200809240233A 17.6900  254.4000  IU.HKT       29.9620  264.1620    1.7270
C200809240233A 17.6900  254.4000  IU.KIP       21.4200  201.9890   -0.5030
C200809240233A 17.6900  254.4000  IU.KIP       21.4200  201.9890    0.3660
C200809240233A 17.6900  254.4000  IU.KIP       21.4200  201.9890   -0.4823
C200809240233A 17.6900  254.4000  IU.LCO      -29.0110  289.3000   -0.0112
C200809240233A 17.6900  254.4000  IU.OTAV       0.2380  281.5490    0.0203
C200809240233A 17.6900  254.4000  IU.PAYG      -0.6740  269.7140    0.3795
C200809240233A 17.6900  254.4000  IU.POHA      19.7570  204.4670   -0.4303
C200809240233A 17.6900  254.4000  IU.RAR      -21.2120  200.2270    0.0911
C200809240233A 17.6900  254.4000  IU.TEIG      20.2260  271.7240   -0.7432
C200809240233A 17.6900  254.4000  IU.XMAS       2.0450  202.5540   -0.7765
C200809240233A 17.6900  254.4000  NR.NE72      30.8480  243.9410   -0.6374
C200809240233A 17.6900  254.4000  NR.NE73      30.0650  244.6520    0.1902
C200809240233A 17.6900  254.4000  NR.NE73      30.0650  244.6520   -0.5121
C200809240233A 17.6900  254.4000  NR.NE75      27.2930  247.1440    0.0000
C200809240233A 17.6900  254.4000  NR.NE75      27.2930  247.1440   -0.6515
C200809240233A 17.6900  254.4000  NR.NE83      24.7310  252.2610   -1.3396
C200809240233A 17.6900  254.4000  NR.NE84      24.9140  248.4550   -1.0821
C200809240233A 17.6900  254.4000  TA.214A      31.9560  247.1890    0.0000
C200809240233A 17.6900  254.4000  TA.214A      31.9560  247.1890   -0.0776
C200809240233A 17.6900  254.4000  TA.216A      32.0020  248.5430   -0.0412
C200809240233A 17.6900  254.4000  TA.216A      32.0020  248.5430    0.0000
C200809240233A 17.6900  254.4000  TA.217A      31.7750  249.1840   -0.1261
C200809240233A 17.6900  254.4000  TA.217A      31.7750  249.1840   -0.0814
C200809240233A 17.6900  254.4000  TA.218A      31.9740  249.9540    0.0419
C200809240233A 17.6900  254.4000  TA.218A      31.9740  249.9540   -0.0406
C200809240233A 17.6900  254.4000  TA.219A      31.9990  250.7410   -0.2534
C200809240233A 17.6900  254.4000  TA.219A      31.9990  250.7410   -0.0409
C200809240233A 17.6900  254.4000  TA.220A      31.9040  251.4730   -0.6605
C200809240233A 17.6900  254.4000  TA.220A      31.9040  251.4730   -0.0415
C200809240233A 17.6900  254.4000  TA.318A      31.4390  250.0090   -0.1302
C200809240233A 17.6900  254.4000  TA.318A      31.4390  250.0090    0.0000
C200809240233A 17.6900  254.4000  TA.319A      31.3760  250.7190   -0.2199
C200809240233A 17.6900  254.4000  TA.319A      31.3760  250.7190   -0.0428
C200809240233A 17.6900  254.4000  TA.320A      31.3370  251.4720   -1.2336
C200809240233A 17.6900  254.4000  TA.320A      31.3370  251.4720   -0.1303
C200809240233A 17.6900  254.4000  TA.324A      31.4420  254.5170    0.1554
C200809240233A 17.6900  254.4000  TA.324A      31.4420  254.5170    0.0438
C200809240233A 17.6900  254.4000  TA.325A      31.3710  255.0290    0.0521
C200809240233A 17.6900  254.4000  TA.325A      31.3710  255.0290    0.0884
C200809240233A 17.6900  254.4000  TA.326A      31.3170  256.0210    0.1563
C200809240233A 17.6900  254.4000  TA.326A      31.3170  256.0210    0.1334
C200809240233A 17.6900  254.4000  TA.327A      31.3690  256.5080    0.0517
C200809240233A 17.6900  254.4000  TA.327A      31.3690  256.5080    0.2647
C200809240233A 17.6900  254.4000  TA.425A      30.7860  255.0140    0.4886
C200809240233A 17.6900  254.4000  TA.426A      30.6690  255.9710    0.5995
C200809240233A 17.6900  254.4000  TA.427A      30.8500  256.5980    0.1070
C200809240233A 17.6900  254.4000  TA.428A      30.7260  257.3150    0.2144
C200809240233A 17.6900  254.4000  TA.526A      30.0610  255.9100    0.1141
C200809240233A 17.6900  254.4000  TA.527A      30.1460  256.3880    0.1693
C200809240233A 17.6900  254.4000  TA.528A      30.1620  257.2120   -0.4467
C200809240233A 17.6900  254.4000  TA.626A      29.5540  255.8670   -0.0595
C200809240233A 17.6900  254.4000  TA.626A      29.5540  255.8670    0.3180
C200809240233A 17.6900  254.4000  TA.627A      29.4530  256.6110    0.1788
C200809240233A 17.6900  254.4000  TA.627A      29.4530  256.6110    0.4767
C200809240233A 17.6900  254.4000  TA.628A      29.4860  257.1120    0.2953
C200809240233A 17.6900  254.4000  TA.628A      29.4860  257.1120    0.6286
C200809240233A 17.6900  254.4000  US.JCT       30.4790  260.1980    0.1558
C200809240233A 17.6900  254.4000  US.JCT       30.4790  260.1980    0.6444
C200809240233A 17.6900  254.4000  US.KVTX      27.5460  262.1070    0.0000
C200809240233A 17.6900  254.4000  X6.BB08     -26.0160  292.0820   -0.0115
C200809240233A 17.6900  254.4000  X6.BB10     -26.3790  292.3090    0.0910
C200809240233A 17.6900  254.4000  X6.BB11     -27.1130  293.0560    0.0132
C200809240233A 17.6900  254.4000  X6.BB11     -27.1130  293.0560   -0.0522
C200809240233A 17.6900  254.4000  X6.BB12     -27.5130  292.8760    0.0394
C200809240233A 17.6900  254.4000  X6.BB12     -27.5130  292.8760    0.0109
C200809240233A 17.6900  254.4000  X6.BB13     -27.6410  293.4020    0.0650
C200809240233A 17.6900  254.4000  X6.BB13     -27.6410  293.4020   -0.0417
C200809240233A 17.6900  254.4000  X6.BB19     -26.3060  292.9390   -0.0851
C200809240233A 17.6900  254.4000  X6.BB24     -27.8330  291.9020    0.0133
C200809240233A 17.6900  254.4000  X6.BB24     -27.8330  291.9020    0.0218
C200809240233A 17.6900  254.4000  X6.EW09     -26.6840  292.8160    0.0798
C200809240233A 17.6900  254.4000  X6.EW09     -26.6840  292.8160   -0.0331
C200809240233A 17.6900  254.4000  X6.NS15     -27.4800  292.3970    0.0109
C200809240233A 17.6900  254.4000  X6.NS18     -27.9010  292.3710   -0.0527
C200809240233A 17.6900  254.4000  X6.NS18     -27.9010  292.3710    0.0109
C200809240233A 17.6900  254.4000  XH.ESP03    -29.7430  295.9860    0.0000
C200809240233A 17.6900  254.4000  XH.ESP04    -30.7720  295.5910   -0.1794
C200809240233A 17.6900  254.4000  XH.ESP04    -30.7720  295.5910    0.0191
C200809240233A 17.6900  254.4000  XH.ESP06    -31.1380  295.0440   -0.0642
C200809240233A 17.6900  254.4000  XH.ESP06    -31.1380  295.0440    0.0000
C200809240233A 17.6900  254.4000  XH.ESP07    -31.2650  294.7760   -0.1156
C200809240233A 17.6900  254.4000  XH.ESP07    -31.2650  294.7760    0.0095
C200809240233A 17.6900  254.4000  XH.ESP08    -31.5970  295.4500    0.0095
C200809240233A 17.6900  254.4000  XH.ESP10    -32.1520  295.0010    0.1447
C200809240233A 17.6900  254.4000  XH.ESP10    -32.1520  295.0010   -0.0506
C200809240233A 17.6900  254.4000  XH.ESP10    -32.1520  295.0010    0.0472
C200809240233A 17.6900  254.4000  XH.ESP12    -32.8320  293.9200    0.1141
C200809240233A 17.6900  254.4000  XH.ESP12    -32.8320  293.9200   -0.0127
C200809240233A 17.6900  254.4000  XH.ESP12    -32.8320  293.9200    0.0778
C200809240233A 17.6900  254.4000  ZL.ABRA     -31.4990  293.7620   -0.1167
C200809240233A 17.6900  254.4000  ZL.ABRA     -31.4990  293.7620    0.0592
C200809240233A 17.6900  254.4000  ZL.ARRO     -30.4080  290.7550   -0.0646
